Pixel 0,Pixel 10 (Tree Cover),Pixel 20 (Shrubland),Pixel 30 (Grassland),Pixel 40 (Cropland),Pixel 50 (Built-up),Pixel 60 (Bare / sparse vegetation),Pixel 70 (Snow and ice),Pixel 80 (Permanent water bodies),Pixel 90 (Herbaceous wetland),Pixel 95 (Mangroves),Pixel 100 (Moss and lichen),Road_length,Network Density ,CA,population
1.0,0.02831967841030428,0.045229996979182105,0.05112576336606184,-0.04096700965646657,-0.0284844964524341,-0.01203538980614062,-0.017497220887044945,0.02079876548183394,-0.07168164964382633,0.020912212954482992,-0.0024605623418664842,0.016274915181264588,0.01134122548902055,-0.030697272374817217,0.028991100479785044
0.02831967841030428,1.0,-0.23751468534311712,0.1453981762797195,-0.706658153819626,-0.0954458408059116,-0.18045705203387324,0.005540175709144709,0.010408626466322861,0.10073801423938487,-0.06005761470735939,-0.024866585560645176,0.013275942035262972,0.013797801674385986,0.008179468529244439,-0.13184240294912453
0.045229996979182105,-0.23751468534311712,1.0,-0.06596762427127247,0.0025868688172483506,-0.09884755050246109,0.05936552060118255,-0.012925577448492723,-0.1442136670253754,-0.0828966276100138,-0.033476833439180904,-0.02550039871144571,-0.036863853073751986,-0.04471036521666054,-0.14044638768775772,-0.05844552766822682
0.05112576336606184,0.1453981762797195,-0.06596762427127247,1.0,-0.2939191133808859,-0.07135566803328332,-0.024293082143497825,-0.026388150650998525,-0.03992131826261346,-0.008238180941175397,-0.042130051597246705,0.01190913964981476,-0.002614759413282335,-0.006229488508795294,-0.09619475758673651,-0.034606265603774326
-0.04096700965646657,-0.706658153819626,0.0025868688172483506,-0.2939191133808859,1.0,-0.33094267629943336,-0.1833704016343445,-0.046684397156015675,-0.3811326974001996,-0.17102551538835564,-0.07642391697337449,-0.10102177423255475,-0.36561009060258076,-0.36798903048700726,-0.38260463014237667,-0.14048545929988193
-0.0284844964524341,-0.0954458408059116,-0.09884755050246109,-0.07135566803328332,-0.33094267629943336,1.0,0.18854348885544975,0.14733415570959496,-0.009841268609154782,0.025581665142913147,-0.031556083387423654,-0.025441717257353544,0.8367507332620491,0.8516422458406424,0.9545863502000856,0.5756806514168938
-0.01203538980614062,-0.18045705203387324,0.05936552060118255,-0.024293082143497825,-0.1833704016343445,0.18854348885544975,1.0,0.002017001585332324,9.446087940600848e-05,-0.0390764763417323,0.011131355479109581,0.6062290502104007,0.08120991162966242,0.08973913349107387,0.14699811671875665,0.125604239927409
-0.017497220887044945,0.005540175709144709,-0.012925577448492723,-0.026388150650998525,-0.046684397156015675,0.14733415570959496,0.002017001585332324,1.0,-0.020380049707143643,-0.012022268124705308,-0.004246538070107918,-0.0022360219495331157,0.14027151140273916,0.1558597798899163,0.10126000924303817,0.012568204399866615
0.02079876548183394,0.010408626466322861,-0.1442136670253754,-0.03992131826261346,-0.3811326974001996,-0.009841268609154782,9.446087940600848e-05,-0.020380049707143643,1.0,0.16457554021973442,0.2781241463809513,-0.023230471305556118,-0.004873651218942221,-0.01181068225814668,0.023069882338645178,0.013687549581201627
-0.07168164964382633,0.10073801423938487,-0.0828966276100138,-0.008238180941175397,-0.17102551538835564,0.025581665142913147,-0.0390764763417323,-0.012022268124705308,0.16457554021973442,1.0,0.022172674788548546,-0.01396740314974222,0.041002301514692835,0.037852894639695996,0.04785931041874638,0.008511091512610577
0.020912212954482992,-0.06005761470735939,-0.033476833439180904,-0.042130051597246705,-0.07642391697337449,-0.031556083387423654,0.011131355479109581,-0.004246538070107918,0.2781241463809513,0.022172674788548546,1.0,-0.004766666871813238,-0.006901583220905428,-0.008258667246504406,-0.03513173281540616,-0.01960365991277885
-0.0024605623418664842,-0.024866585560645176,-0.02550039871144571,0.01190913964981476,-0.10102177423255475,-0.025441717257353544,0.6062290502104007,-0.0022360219495331157,-0.023230471305556118,-0.01396740314974222,-0.004766666871813238,1.0,-0.01005737518530333,-0.004805573073078046,-0.03579194649183262,-0.03546389855543139
0.016274915181264588,0.013275942035262972,-0.036863853073751986,-0.002614759413282335,-0.36561009060258076,0.8367507332620491,0.08120991162966242,0.14027151140273916,-0.004873651218942221,0.041002301514692835,-0.006901583220905428,-0.01005737518530333,1.0,0.9984386783134447,0.791606440819267,0.4923014746380546
0.01134122548902055,0.013797801674385986,-0.04471036521666054,-0.006229488508795294,-0.36798903048700726,0.8516422458406424,0.08973913349107387,0.1558597798899163,-0.01181068225814668,0.037852894639695996,-0.008258667246504406,-0.004805573073078046,0.9984386783134447,1.0,0.80328106854809,0.49497505714612605
-0.030697272374817217,0.008179468529244439,-0.14044638768775772,-0.09619475758673651,-0.38260463014237667,0.9545863502000856,0.14699811671875665,0.10126000924303817,0.023069882338645178,0.04785931041874638,-0.03513173281540616,-0.03579194649183262,0.791606440819267,0.80328106854809,1.0,0.512344268007756
0.028991100479785044,-0.13184240294912453,-0.05844552766822682,-0.034606265603774326,-0.14048545929988193,0.5756806514168938,0.125604239927409,0.012568204399866615,0.013687549581201627,0.008511091512610577,-0.01960365991277885,-0.03546389855543139,0.4923014746380546,0.49497505714612605,0.512344268007756,1.0
